ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2,2049.47115625,-3.920765995e-15,2056.23421094,2061.38325781,0.532246782547,-1.3591711485,-1.11653969041e-14,-4.9766610567,-0.976320059221,2061.07623438,2060.34065625,-1.42413674009,-7.65571561127,-0.0033974634917,1.04026456056,1.67101973491e-14,0.419120971733,1.54542491798,-7.1081076718,-2.58347964637,2062.54739062,2055.94850781,-1.12160318419,-6.74930340163,2.33230825987,0.101011308547,-0.749313154915,-0.562987123295,1.97110217261e-14,0.481772987647,-0.649416260067,-0.52013228028,2.17308110914,-8.25583136874,-0.134000711745,2050.34958594,-0.775037732724,-5.9377401926,1.430917053,-0.202022617094,-0.318274767369,0.809818890167,-0.527442043599,0.171114734111,1.03664552556,1.40168553003,-0.318109663186,-0.100582933417,-1.6953316364,1.67888152799,1.66140814939,0.639985792731,0.543704512345,-1.87424523266,-0.265245625402,1.51204824669,0.695979653537,0.419120971733,-1.39459484743,0.879865000249,-2.28237467233,-0.879633588299,0.248576085736,0.712500803473
ukbench00009.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3662.04532031,16.5331842332,3416.14161719,3464.87130469,-0.359389368192,77.2348188586,-34.6433210509,207.136590129,17.877153716,3475.84192187,3444.94314844,25.71646388,160.699453092,-17.5800191627,-34.6004086578,25.5195673225,7.16226801382,-25.5188178667,91.6965307561,44.8577435362,3536.55392187,3579.94171875,15.2000281664,116.514186338,29.5873027562,11.8480436819,12.9682783722,5.45950299947,-8.14262316324,-64.0298079478,2.24034627027,74.7853698967,-7.2291256407,113.001763513,-4.05917905061,3690.73176562,8.41268336559,107.411911472,-10.343406052,66.50813812,-73.3629022779,-24.2472313606,39.8018005322,12.5060159483,11.7137424252,-60.7729423456,12.6994499649,-2.03576243579,55.5918682756,-18.7483848308,5.30763188793,-14.6604732595,7.46414481484,-46.4657989289,-21.6380725338,-4.3258688062,7.66825940685,-27.0154786141,17.034176689,-33.8613618608,9.41710720737,7.24587968516,6.21443754163,-10.8975434431
1,2032.16645312,2.20073735315,1999.61002344,1997.26027344,-0.106295059972,12.0908412322,-4.50418627092,30.5082862428,2.37190806868,1989.93639063,1989.92548437,6.1977218228,28.4613521507,-1.92321076768,-4.56533549584,3.00960104744,-0.628855472159,-3.25475192835,24.4966501385,8.39825676088,2000.49935938,2005.19885938,3.93093676837,25.4940148496,-0.603138806612,2.27495586459,1.74637837227,-0.0667068864623,-0.437753876897,-9.26699376513,0.385083779965,8.71143401024,-3.36986134879,25.8196682078,-1.14411892783,2032.46289844,2.25857096463,27.2523884141,-4.2635857087,7.88067193069,-8.81005801748,-6.62070511249,3.7577881608,0.850650697016,0.626985457587,-9.15536182922,2.48457435531,-0.0307752599876,12.7677669177,-4.66888246227,-1.66152415909,-1.45917653737,-0.23156808878,-3.49856801403,-1.78636640964,-4.86251010239,1.16408735364,-6.84029136043,3.25608631649,-6.80060419454,2.56451514016,2.56799727142,2.11529579771,-0.728503075841
2,2055.55620313,-0.98110161636,2073.30389844,2075.34646094,-1.04251658247,-6.11906514693,2.00799265049,-17.0250046594,-1.76946200088,2077.36770312,2079.86014062,-4.52649120912,-16.05670527,1.83306945466,3.09064220659,-1.34169779416,1.86343076648,2.97209917487,-11.8400382813,-6.26808425266,2070.66860937,2066.58348437,-2.09008300349,-13.8539921135,-0.205622884492,0.217098354639,0.61070445737,-0.810687245401,0.19515324515,4.59768949191,-0.548527329972,-4.93899723552,2.68711221451,-13.3260372294,0.186058348041,2054.67777344,-1.15247474696,-12.474291946,2.02261031295,-4.21684233815,7.17058986829,2.63329709576,-4.31054620815,-2.20924545603,-0.660295354904,6.7408392716,-0.404045234187,0.00500471926007,-5.46212335495,2.49602203666,1.44430979475,1.41792982811,-0.3890754869,3.21245482266,0.863102656847,3.30051258138,-0.189305643605,2.87354385195,-2.07208538586,3.16637583834,-2.15067548602,-0.417611594802,-0.847815879572,1.05670415252
ukbench00010.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3405.80824219,47.4143724983,2719.82582813,2694.97317187,-90.9381922825,244.462698418,-95.3460202758,642.987633287,-60.1285238755,2531.61965625,2472.54801563,-24.4419910557,652.010172458,85.8643929159,-37.5991601285,53.0019683824,-24.602145267,55.6609308879,707.349952498,-9.74734031578,2662.72947656,2819.45630469,-56.2809139027,738.225135688,30.7784527578,4.94447731308,38.1779932479,-57.9334651198,17.0571452666,-147.793903083,23.7949145039,57.4948855239,-14.4728434709,659.704035401,-87.6952011459,3497.54096875,31.3603555486,566.706630951,37.8546472051,78.6828982804,-4.52632580582,-191.699718994,-17.4962532268,-2.70104465712,-208.970605949,47.1462962689,21.2876098515,75.9111379173,176.03528574,-61.7139996631,1.21456085785,35.3201087994,-245.479416673,4.59114907781,-23.5752409556,-198.34410041,48.8810584963,-15.3872733256,28.2482530047,-141.511816312,21.024630897,-21.8591213682,-53.6318757798,24.9200047894
1,2062.08759375,-3.17011918625,2114.01310156,2123.40119531,2.36707830557,-9.99648573419,6.03000789843,-41.754823631,0.731819431509,2122.51185938,2121.9080625,0.100388055681,-45.7864110841,-0.199279935246,2.0730492572,-2.67979332842,2.28266774792,1.13593844429,-42.9759448118,2.18881531444,2125.15805469,2121.94078125,2.3741539969,-43.7621415658,-1.66623654912,-1.45190566837,-3.79656887415,1.89682762036,-2.13105748293,10.3369677826,-1.68617099849,-3.74228529963,-2.80231432157,-48.3303717797,3.97230594127,2070.60816406,-3.22127585846,-46.0602908408,-0.453545280798,-1.24999906099,2.49369922137,14.7045371692,-0.239067189962,-3.71863453898,13.3135145032,0.839872995871,1.03266868693,-3.52927879343,-15.4855502256,5.99742390254,0.0,-1.93458267867,11.3953155146,-0.504684836862,-1.45228667685,13.959859401,-1.44011557614,1.87114264981,-2.25372461725,14.5910924595,-4.49345521671,-0.827338734676,4.38901471447,-2.9483444604
2,2038.2370625,1.59999019694,2007.37688281,2001.69907031,0.00921899285088,6.7316137063,-3.07039290156,26.1293764681,1.03567160496,2004.33435938,2008.58365625,-0.016325257234,28.8228715296,-1.89540856441,-0.924177514467,1.45003210613,-1.54532110329,-3.27983521813,23.7091716929,-0.746974135804,2001.41336719,2001.10634375,-1.30544983588,22.4345758514,0.270965904185,0.82316620592,2.44591266558,-1.78800316046,0.91289452291,-7.14985353359,1.73634907339,4.13090676715,0.264662138034,28.6011503844,-2.42074680358,2030.20966406,2.23152375639,29.6344347386,-0.416576332229,1.96444207503,-0.405529133689,-10.6105002032,1.06646244673,3.82719134778,-7.82001540114,0.149351774819,0.419120971733,2.82568869893,12.4125118245,-4.34060911924,0.0,2.10511056544,-6.29173798368,0.0820726104112,2.2019919141,-8.95535064115,0.0342225358647,-2.06545338357,2.23301609514,-10.2743397153,2.3435287445,0.0294505809448,-2.90580010839,0.921837917024
ukbench00011.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3760.0028125,2883.02315625,0.0,0.0,0.0,0.0,-83.5077648463,2047.74797656,2047.69132031,-142.723713363,100.788988164,0.0,0.0,0.0,0.0,60.8564899168,177.584006827,-74.4750121633,2793.79989062,3760.0028125,-159.712023363,159.785647355,81.1309743469,91.8305103135,0.0,0.0,0.0,0.0,32.684826679,102.761558034,86.7816777619,144.015353913,0.0,3760.0028125,0.0,0.0,86.1544043416,108.067963534,12.3861607875,-14.932341844,0.0,-26.6912864361,27.3796732965,28.47531012,77.6262155843,0.0,0.0,0.0,0.0,54.0854938289,45.9854999108,67.8306563269,-36.2519973136,10.3628154287,0.0,0.0,0.0,0.0,21.3357977681,0.0,0.0,0.0
1,2048.0,0.0,2048.0,2030.71892187,0.0,0.0,0.0,0.0,-9.77376652748,2024.06625,2031.03915625,4.88460340152,-4.69749647609,0.0,0.0,0.0,0.0,1.25023678514,1.57657802443,-8.34938363262,2023.72420312,2048.0,-0.517013934785,-4.38842671732,1.20528158424,1.67694792576,0.0,0.0,0.0,0.0,2.00794558346,1.67694792576,1.66334549773,-1.34499455584,0.0,2048.0,0.0,0.0,-7.59655152503,2.11932055719,5.54371386808,16.8203010411,0.0,11.0733300668,10.1374847425,9.36439406923,-2.04220172387,0.0,0.0,0.0,0.0,-13.1348566632,2.32995567916,-12.3863917691,5.291265094,6.43119804344,0.0,0.0,0.0,0.0,9.23105073492,0.0,0.0,0.0
2,2048.0,0.0,2048.0,2118.88842187,0.0,0.0,0.0,0.0,11.4225309483,2168.123125,2179.4425,0.893838047547,-3.80630118589,0.0,0.0,0.0,0.0,-5.75407223562,-15.9690975749,7.73765438302,2112.55392188,2048.0,2.81152030907,-9.33475536364,-6.02933067429,-4.96914871061,0.0,0.0,0.0,0.0,-3.64262462708,-4.96914871061,-5.22695214349,-8.48174530391,0.0,2048.0,0.0,0.0,-1.418105496,-11.4986942621,-5.72676847387,-19.9050139307,0.0,-18.1345275547,-2.76524114545,-12.9437777557,-6.12550031727,0.0,0.0,0.0,0.0,10.5902825914,-10.8314632029,15.1075459721,3.6918097219,-8.24420420879,0.0,0.0,0.0,0.0,-2.44622590613,0.0,0.0,0.0
ukbench00012.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3760.0028125,2190.83996094,0.0,0.0,0.0,0.0,-35.5130162808,1376.82405469,1272.95270312,-189.739368501,200.126111413,0.0,0.0,0.0,0.0,75.9853975146,269.115454785,-103.211208108,2325.67364844,3760.0028125,-178.873914959,204.303068388,84.3743598704,136.294373559,0.0,0.0,0.0,0.0,32.0113395212,168.823959241,118.653863632,198.283699944,0.0,3760.0028125,0.0,0.0,112.463026665,151.668283671,54.1520486928,52.2688567174,0.0,12.057638162,69.6901627717,49.31543915,140.374081376,0.0,0.0,0.0,0.0,44.4072710077,70.4080408777,17.4610001293,13.6097815906,40.8861267052,0.0,0.0,0.0,0.0,1.408015175,0.0,0.0,0.0
1,2048.0,0.0,2048.0,2045.57390625,0.0,0.0,0.0,0.0,0.696854716026,2048.46201563,2049.92242969,0.869196192484,-0.822679961688,0.0,0.0,0.0,0.0,1.02113679065,-0.812603900537,0.811362581008,2052.01935938,2048.0,1.70137042074,-1.53191521368,-1.59704880714,1.24999906099,0.0,0.0,0.0,0.0,0.4301957747,1.60777467769e-13,-1.43235261579,-2.06265555451,0.0,2048.0,0.0,0.0,-0.771240613329,-0.613431705495,0.531397918783,1.23997559282,0.0,-0.0751121384504,1.24414923401,0.28491264973,-0.403813214775,0.0,0.0,0.0,0.0,-0.0203894753379,2.20607142892,0.923540715403,1.21428991435,0.417295631136,0.0,0.0,0.0,0.0,0.758010969589,0.0,0.0,0.0
2,2048.0,0.0,2048.0,2067.489625,0.0,0.0,0.0,0.0,0.347922676393,2076.15239062,2076.74511719,0.157928103842,-1.71797541867,0.0,0.0,0.0,0.0,-0.980327640658,-4.02068741099,0.329301234445,2065.61123438,2048.0,2.15038567662,-3.77211132525,-0.0933081016283,-1.96444207503,0.0,0.0,0.0,0.0,0.0920090547375,0.0,-0.581337487804,-1.64792930859,0.0,2048.0,0.0,0.0,-0.974781710035,-1.66140814939,-0.614752375755,-0.0700461100821,0.0,0.702518634372,-1.02386064754,0.115635215946,-2.28255173821,0.0,0.0,0.0,0.0,-0.0257705407278,0.671470988867,1.35438503249,0.492834125123,-1.78802152876,0.0,0.0,0.0,0.0,0.958060579788,0.0,0.0,0.0
ukbench00013.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3760.0028125,0.0,3760.0028125,2546.00671094,0.0,0.0,0.0,0.0,-156.234542219,1632.14563281,1829.9414375,-73.7917977669,183.924856878,0.0,0.0,0.0,0.0,86.6288788195,185.968029096,-185.317479423,2386.27057812,3760.0028125,-103.933534828,157.637230974,56.4593640838,91.5754602121,0.0,0.0,0.0,0.0,35.1249511927,125.002596419,111.043815498,161.247627894,0.0,3760.0028125,0.0,0.0,72.1868036126,118.731824328,40.4236760008,45.2141303275,0.0,5.27147084088,64.0162949183,46.7138588377,103.015403844,0.0,0.0,0.0,0.0,39.5320938079,62.1330334178,15.2312650506,24.7593790602,50.2703768526,0.0,0.0,0.0,0.0,14.2293503572,0.0,0.0,0.0
1,2048.0,0.0,2048.0,2122.13907031,0.0,0.0,0.0,0.0,9.98967979419,2183.65096094,2166.64253906,3.01938854675,-12.9181259036,0.0,0.0,0.0,0.0,-3.98144274196,-12.1734481355,10.7702476491,2139.98229687,2048.0,6.17345863076,-9.62531379868,-2.90246027254,-5.18647908467,0.0,0.0,0.0,0.0,-2.35087962844,-7.65562967331,-6.22685936134,-10.348798753,0.0,2048.0,0.0,0.0,-6.48258483337,-6.84029136043,-0.882883549301,-2.49844662295,0.0,0.458119203599,-5.04240731856,-1.53325261312,-8.28448514547,0.0,0.0,0.0,0.0,-1.11499311148,-4.30780561157,-0.295045418609,-2.19086795581,-3.33580735551,0.0,0.0,0.0,0.0,-0.232241522172,0.0,0.0,0.0
2,2048.0,0.0,2048.0,2022.65985156,0.0,0.0,0.0,0.0,-2.77608684361,2007.67536719,2016.25285156,-1.64256755351,3.63481408377,0.0,0.0,0.0,0.0,1.62370520686,1.97966452171,-4.01657090205,2023.90926562,2048.0,-2.31745533562,1.24757112947,1.44823944806,3.19165351514,0.0,0.0,0.0,0.0,1.03460428793,0.0708598334553,1.65157705456,2.44996175266,0.0,2048.0,0.0,0.0,2.49169095411,2.87354385195,0.795876548386,1.04172503905,0.0,-0.30355757898,0.820003893843,0.968729948638,1.93429059994,0.0,0.0,0.0,0.0,0.143318770975,1.46756632411,-0.181076810589,-1.53931604611,0.860185968198,0.0,0.0,0.0,0.0,0.622978758427,0.0,0.0,0.0
ukbench00014.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3338.23635156,72.5564550009,2941.10285937,2951.32285937,21.8168581171,224.112859322,-82.6550033629,420.404342694,41.8458104548,2895.4649375,2908.69764062,79.0928773825,415.10827412,6.44651787261,22.2956679079,-5.89952199733,69.6999242177,-5.70364710637,444.095161363,90.7278615136,2988.46352344,3026.351375,59.493697442,435.042172986,-37.2402833409,78.5249151575,-41.570033304,-31.1888892772,4.3078474622,-73.7901819258,-50.1532430489,94.8291844444,-57.1308794459,392.207081606,21.5651307383,3443.27910937,65.7531462818,372.052509913,-29.263948141,101.550599001,-71.0189503847,-90.6638718541,-18.7741959467,-43.2399551027,-117.788877525,-63.9668642115,80.3795512834,-6.50456236112,163.69322682,-77.7506218764,69.7861580993,-49.6656587223,-125.641944711,-36.6648180289,-30.4672994266,-87.329039162,-23.9931380034,25.2992752134,-3.81933377018,-68.6004242231,-32.9370388896,-12.3662904299,-28.1179127704,11.6841755324
1,2021.77498437,5.42459198849,2002.1520625,2007.15891406,0.526656589462,13.5923888801,-6.55169059515,23.0269263209,0.985637590173,1997.75991406,2002.01921094,5.61457377798,21.6341748762,2.13542254999,2.5539813053,0.0673325091046,3.93508238293,0.768571316383,26.0733453786,5.92483777465,2010.5070625,2014.41538281,4.12081604553,23.434430906,-3.17868611859,3.74859954221,-3.69811821862,-3.26943751921,0.460113684125,-2.95978481497,-1.34458258689,4.15241275699,-5.14806050279,18.6146220298,1.29289482588,2031.53586719,3.62795636274,17.3862618473,-3.25925859312,4.47910713844,-4.10118958828,-5.79457685078,-1.21744424637,-4.40171744414,-4.97744670483,-1.92230018962,4.78126822914,-0.31263096979,8.28329105986,-3.4883912654,2.48317671456,-1.7445465142,-4.77523565316,-2.99969542957,-2.37103019119,-4.78742109366,-1.51579842768,1.52131261836,-1.12148908418,-2.68204442848,-1.85782218582,-0.85076786838,-1.2972266175,-0.177809505564
2,2290.53826562,-53.5752250332,2629.13878125,2621.68278906,-19.291483589,-129.564534418,70.4666857793,-299.95867651,-30.8791157179,2629.85303906,2592.63064844,-44.3875470411,-296.77310879,-0.0752909727079,-16.2658203556,-7.72015823565,-48.1913932155,6.37470415408,-307.8159751,-44.15751149,2592.0805625,2568.19878906,-42.0160226222,-301.327724931,15.0922725855,-52.8575080005,29.7811507578,25.9602577766,-9.00109072681,53.9159796166,34.871378033,-50.5749562623,27.7727339384,-280.065529188,-17.470978292,2266.53496094,-47.9702709198,-265.841287949,22.0896285673,-30.6682099447,44.367008878,64.5889179754,12.4961833361,28.7657004148,76.3562038578,30.797686403,-52.4383870287,6.21891427222,-113.832563149,56.7230441018,-47.3682270096,33.5310944884,72.5427083952,32.4818638335,15.9237789184,62.1559910354,18.4887801763,-16.6849413273,2.78639479904,49.6502414942,21.5949392379,8.67610538504,20.1161828898,-8.52420490903
ukbench00015.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3006.46872656,194.99429715,1825.93067187,1849.97775,43.0717620962,382.483308673,-224.664037391,828.544083842,63.022928039,1887.76601562,1893.62835156,39.9455806684,817.867542739,-4.26707475929,56.7212057441,-15.0832837572,291.494605884,-9.23486674207,851.981890375,42.4788335364,1831.79300781,1918.6836875,116.560463616,855.924986976,-9.65914419773,281.778119021,-61.3845767298,-43.6637838135,20.1630049653,-11.9071343232,-77.9974202803,238.053928139,-27.7784364714,797.987786243,71.5236109898,2854.80208594,130.040438399,784.044813703,-50.7128420604,236.337752359,-40.1978638121,0.403020996939,-23.5417299237,-55.3610451162,-50.5372780464,-20.922150724,304.353160399,-27.8786662656,424.709345761,-137.711041176,276.91987559,-104.650583667,-64.5451870087,-45.1791559898,-35.5833371601,30.4432720639,-67.5842167732,105.666794633,-23.446799853,1.26654208673,-71.83262894,-48.2917956676,-37.8840951525,-0.0659067248819
1,2047.70355469,0.164696191343,2048.0,2048.0,0.0,0.113444709696,-0.290749198945,0.0,3.94220434521e-14,2048.0,2048.58198438,-3.920765995e-15,0.0,0.0,0.20961849072,0.0578336114759,0.0,-3.34203946983e-14,-1.08765173185e-14,-0.483902322647,2048.58198438,2048.0,-0.483902322647,0.222715778208,-1.11653969041e-14,0.0,0.0,-0.273879756728,0.246485269053,0.0,-2.23307938082e-14,0.0,0.113539519127,0.222715778208,0.0,2048.0,9.46556644003e-15,0.0,0.113539519127,-0.411525098107,1.67101973491e-14,0.0,0.0,7.84153199001e-15,2.62582356217e-14,0.570801708425,-0.411525098107,0.0,-1.08765173185e-14,-4.62485882696e-15,0.0,0.570801708425,-0.537683452304,1.97110217261e-14,0.323333194833,-0.537683452304,0.0,0.0,6.92159037194e-15,0.0,0.323333194832,0.0,2.62582356217e-14,-4.75866159793e-14
2,2048.87842969,-0.488029386176,2048.0,2048.0,-6.54577544692e-14,-0.336160487904,0.861550907369,-4.3506069274e-14,2.29673154498e-15,2048.0,2048.73557812,0.0,0.0,7.33813274737e-14,-0.621143588827,-0.171373130603,8.03887338846e-14,3.81210495393e-14,0.0,-0.611610858412,2048.73557812,2048.0,-0.611610858412,0.281493561648,0.0,0.0,3.48729806392e-14,0.811563209032,-0.730387591701,1.05032942487e-13,-5.70521824193e-14,0.0,0.143504173274,0.281493561648,2.83966993201e-14,2048.0,-9.46556644003e-15,-1.08765173185e-14,0.143504173274,-0.52013228028,0.0,0.0,-8.29807016854e-14,-1.15464491989e-14,0.0,0.721444197587,-0.52013228028,-1.38745764809e-14,1.08765173185e-14,4.62485882696e-15,0.0,0.721444197587,-0.679585574251,0.0,0.40866531031,-0.67958557425,2.07647711158e-14,0.0,-6.92159037194e-15,2.62582356217e-14,0.40866531031,-1.42759847938e-13,-2.62582356217e-14,4.75866159793e-14
ukbench00016.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3403.87254687,49.1249049342,3412.7356875,3458.96960937,9.03723990478,177.051727859,-45.6552744406,153.322161181,1.15957504723,3415.41176563,3383.13200781,27.8942245115,136.443159792,4.58909646202,32.382617957,-17.8173355659,42.1938239829,5.0430776425,160.470718348,50.6190689328,3487.74707812,3540.67467969,29.4461237698,166.35896853,-35.9433459662,41.4080073781,-22.8706905428,-21.9693427821,-1.64656578804,5.60990275624,-8.29516518002,51.072267776,-53.5683615504,113.903036661,10.339471455,3616.76472656,19.386422909,93.1909255138,-24.3097339127,62.9543188747,2.56274573482,-12.5961134582,0.138339737943,-3.70040446196,-31.5499304784,-5.00172878725,38.1141161661,-5.82563170232,67.5446724307,-16.128140819,29.0850752014,-8.71601437697,-25.5450554835,5.65773775842,-11.9286351835,10.307299955,-5.57218749889,13.7148166328,-9.74349418867,7.84100786248,-19.6071314498,-11.283102859,-1.25936276083,-0.977310899402
